Gene ID,GenBank Nucleotide Accession
56349,; AK024919; AK299335; AK315566; BU633004; AK294244; BC010285; DB177813; S82401; NR_073040; AJ010046; AK304028; BP354878; AB209852; BQ024592; AK302687; CD722646; DC307907; NM_005863; BC053553; BX537509; DA727151; U02081; NM_001047160
68738,AK125923; AW024920; BC032076; NM_001252675; AK024396; AK027817; AK125058; AL832939; BC114612; AK296306; DC404033; XM_006723659; XM_011529388; XR_937170; NM_001252677; AB058749; BC039261; AK024424; AK092295; BC044588; ; AK090851; AK127566; AK314440; AL833041; BC055008; NM_032501; AK094414; BM150326; NM_001252676
12827,AK294920; CK000715; X05562; AF400430; AK025912; CN397819; AY455978; AY450357; BC080644; BY795218; ; AF258350; BC035559; BC068210; CN397790; J02760; AW298730; CN397864; M24766; NM_001846; X05610; BC016166; BX648393; CB045156; CB148713; CN397808
224792,; AY255552; BC036002; EU832495; XM_005248894; XM_011514353; NM_001098518; AY498875; BC050087; XM_011514354; XM_017010420; XM_017010424; NM_015234; AK075121; DB230925; AI796309; AK300380; AL050295; AY140958; XM_005248892; AK092043; AL832125; BC066121; AB018301; AK289503; DA588699; XM_005248893; XM_017010418; XM_017010419; XM_017010423; AB031421; AK296948; XM_005248895; XM_017010421; XM_017010422; AM393514; EU832576
269951,; AK299987; BC009244; X69433; AK222916; AK312627; AK316388; NM_001289910; NM_002168; AK294148; BC071828; DQ892817; HY010337; NM_001290114; DQ896063
28295,BC002370; BQ011869; D86061; D86062; BQ647697; HM005650; JF432677; NM_198155; ; NM_001320384; AA045757; AW292582; BQ882034; U53003; Y07572; NM_004649; BI196781; NM_001320383; BC003587; XM_017028479; NR_135220; BP283346; BQ652689; CX788692; XM_006723901; XM_006723903; XM_011508904; XM_011508906; XM_011508908; XM_017028514; XM_016999853; XM_016999854; XM_006723902; XM_006723904; XM_016999855; XM_011508905; XM_011546081; XM_017028516; XM_011508907; XM_016999856; XM_017028517; XR_001736205
70456,CR533473; NM_015415; XM_006711266; AL110297; NR_026550; AM393085; BC104158; DC374001; AK290126; CR407632; NM_001143674; BC104157; ; AK307189; AK311913; AL035304; AL554033
67468,BI546449; NM_012329; AK312760; X85750; XM_006721795; N40480; BC026324; CR541893; ; AK303810; AY424289; XR_001752463; XR_001752464; XR_934430; DQ892362; DQ895569; XR_429880
11459,DQ896197; AK300697; BX648545; AK096902; AY280960; CR536516; BC012597; DQ892949; AL598491; J00068; NM_001100; CR541796; 
67040,AB209595; BC000595; BC045747; CB215934; CU012992; NM_001098505; NM_030881; AK024985; BP353248; AF131750; AK074224; AU130891; AL713763; U59321; AA765457; CR456432; NM_001098504; ; AK303049; AL080113; BC029553; BI545691; CU013280; NM_006386
22134,AC093162; AF029313; AK222829; AF027515; CH471053; BC028219; X94333; AF029316; AF029315; AK126465; AK223063; AF029314; U62390; AF027516; AK312479; BC008461; BX640868
108654,; AA602175; DA984075; BU189118; CB987819; NM_001098801; AK055618; AK309819; DA560663; U78519; AK309506; DA895646; NM_152352; DA573992
14569,AK297177; BC005145; BC024168; BT006868; AF144713; BX648038; DQ890573; DQ893733; AK122841; AK312485; CR457073; D13988; DA069966; AB451295; AB451429; XM_017016071; NM_001115156; NM_001494; ; Y13286; AK297554; AK094671; AK309360; EU794614
72157,AK293298; NM_001172819; AK294186; AK312254; NM_001172818; AK300100; DQ890618; NM_002633; BC019920; ; AK298505; BT006961; DC373587; BC001756; DQ893786; M83088; BC067763; BC090856
13194,AK294341; AL831958; BC011686; ; BC032080; BC050530; U18299; NM_001923; BC021044; AA665872; AJ002955; AK294493; AK299650; AK311476; AK312436; DC334780; U32986; AK303032; AK302924; BC051764; CD242268; L40326
14874,AK315154; CR456987; XM_011536671; ; AJ001838; BC069047; BI829992; XM_017021243; NM_001513; BC001453; BG330365; AK094344; AK315609; BG772450; NM_001312660; NM_145871; AB209360; NM_145870; BC052245; BI559916; HQ448717; XM_011536670; AK309054; U86529; BE958109
12453,AF135162; AK222931; BC000420; CR541783; D50310; ; AK301111; AK312632; DQ891860; BC004975; BT020019; DQ895049; NM_006835; AB209766; XM_011531555
15488,BC003098; KU178137; X87176; NM_001292028; AK299685; DA426062; NM_001292027; NM_001199292; AK301212; DQ895055; ; AK308968; AL713635; DQ891866; KU178138; NM_001199291; AK293254; CX782401; AK295440; CB067275; DA508630; KU178136; AU105854; DA296575; DC325873; AK094049; AK298075; AK312449; KU178135; NM_000414
17913,BC068013; CD050346; AB210015; BC127784; BP284965; NM_033375; AK172742; NM_001080950; AK295761; AK304782; BP255642; CA422782; CN313279; DB241937; ; AK292910; X98507; AI220881; BC044891; NM_001080779
18984,AB209874; AK290529; AK304511; AK312543; BC034277; AK296096; DA701694; AK293194; BP244929; BG104767; ; AB051763; AK129978; AK296639; BX648619; NM_000941; S90469; AF258341
58810,CR457010; XR_001736908; AK307237; DQ893770; DQ893865; AU142853; BU631634; DQ890682; J04794; XM_011540492; XR_001736909; AK311175; DA550374; EU794588; ; AK307068; BC000670; BI549149; BT007003; NM_001202414; AK293083; BC005394; DA871469; XM_011540491; AK307288; BC033287; CX788871; NM_001202413; EU668319; NM_006066; NM_153326
75735,AK127777; BC036934; BK000009; XM_017016335; XM_017016336; XM_017016338; BC172476; XM_017016334; AY027662; XM_017016333; NM_148978; AF355198; BC156381; XM_017016337; BK000008; ; AK057932; AK125428; AY027663; BC026296; AY027661; NM_138316; NM_148977
110208,BC000368; CD700605; HY245069; AK300952; AK303898; AK290404; AK298830; NM_001304451; ; NM_002631; AK296889; AK304423; HY049516; U30255; NM_001304452
68943,AB053323; BC009534; DQ894212; DQ896646; ; AK075225; BC028215; DQ891033; NM_032409; AF316873; AK130746; DQ893330
67326,NM_017874; BC010873; BC069204; NR_047675; AK225109; BG474804; NM_001258429; BC024036; AK024220; AK097645; JF432746; XM_011529266; ; AK124341; AK290955; AK308520; BC012196; BF978883; AK000557; AK125202; DB317576; NM_001258430; NM_001039140
12257,; AY998017; M36035; CR457007; NM_000714; AF075590; BC001110; BG749252; BG752086; BT006949; NR_046308; NM_007311; AF075589; BG750685; BQ057964; CR456409; NM_001256531; BP420304; DQ890713; L21950; NM_001256530
223697,BC111549; HG512299; NM_015374; AF038178; AY682988; BC111717; XM_011530105; XM_017028748; BC069253; CB988569; CN299688; CR456474; CU013024; XM_011530104; AB014568; AK295787; CD365855; CU013312; DC400744; BC030684; NM_001199580; AK304188; AM392760; BE675617; BX537962; NM_001199579; ; AF202723; BC094797; BI908715
16898,BC023541; BC071922; BC103756; DQ895656; BC004520; BC012354; BC016951; BC071673; ; AK312173; BC006559; BC025677; BC032129; BC040830; BC071924; BC106060; X17206; BC001795; BC021545; DQ892445; BC008329; BC013833; BC105985; BC010165; BC035427; BC063011; BC066321; NM_002952; AB065088; AB082925; BC008862; BC020336; BC029979; BC052235; AB065089; BC016178; BC018993; BC019021; BC068051; BC071923; BC073966; BC075830
15926,CR541695; NM_001282386; NM_001282387; CR536499; BC012846; DR158630; EU794623; FJ224342; ; AF020038; AF113917; DA707595; EU176595; AK312242; AM392584; AM393191; BC021046; BC093020; DQ403082; NM_005896; AK302105; U62389; AL136702; CR533522; DQ891435; AM392612; BX537411; DA728868; N21575
54403,AB470072; BC030977; DA343084; ; AF157492; NM_003759; AA349118; AF004813; AF053754; AK090968; AK226164; XM_017008793; AK308038; AF069510; CR749482; NM_001098484; NM_001134742; AF007216; AF310248; AK307594; AV724814; DA635432; XM_017008792; AF011390; AF053753; AV726720; BC127908; BE855478; DA378692; EF531618; XM_011532390
269523,; AI343015; FJ224352; Z70768; BC096751; DB524539; NM_007126; AF100752; BC110913; BC121794; DA880782; BC007562; BC017171; AK307735; BC122550; FJ224344; AK312310; AL137377; BC012195
57423,BC003678; NM_004889; BE139254; CB110074; EL952520; AY046911; CB155273; CD176299; CR542155; NM_001190354; AF088918; BU587946; NM_001039178; ; CR456891; DA064847; AK123419; AK223348; CD173604; CN274665; NM_001190353; AF047436; AK094388; DB114195; NM_001003713; NM_001003714
29876,AL162008; BQ574968; ; AK315051; AL117424; AM393644; CR533501; DA904028; AF097330; DB091421; AK001624; AK095959; AK307142; AL080061; Z24749; Z24740; BC012444; BQ929781; AF109196; AK301466; NM_013943
14004,AF078845; BC015639; BF347122; DB442753; EU832729; HQ448487; ; AI218619; AA398444; Z36851; AY633613; BC003079; BC066331; NM_001320327; BC100275; CN363208; EU832651; AY605046; NM_016139; BC071985
17775,CD679337; CR456758; AY359028; BC093075; AK129875; CB962971; DR156048; BC003158; BC000421; BP354016; JF432629; ; AK304433; D14696; NM_014713
56348,AK074952; AK075216; AK092938; BC012043; XM_011520156; XM_017017881; ; AF078850; BX537496; NM_016142; AK027882; AK075011; AK222881; BP359822; AK292625; EU176708; AK301663; BC012536
104130,; AA287166; AF134476; AK000501; AF251063; BU682304; BC107805; AF044213; NM_001135998; NM_019056; AY359056; CR457239; BC010665
72479,AL162732; AY093428; CH471105; AK289929; AL833735; BC004331; AK292486; BC095451
66427,AB009282; HG508221; AK291576; AK125218; BC014431; AK098148; BX647922; BC004373; ; JF432735; NM_030579
18477,AB451388; AV691526; BT019740; L19184; NM_001202431; NM_002574; AK311898; BM787105; BU564066; NM_181696; DQ896472; BC021683; BM827394; CD638470; AI912389; AK131049; CR407652; X67951; ; AB451262; BC007063; BM740381; BM762399; DQ893173; NM_181697
12336,BC011903; BC018931; DR759763; XM_011527359; ; X04106; BC023643; BQ891655; NM_001302633; AY007141; BC007779; BC017308; NM_001749; AK289606; BC021933; CN349928; BC000592; XM_005259295; BC064998; BF822052; BT009775; HY003903; XM_005259296; NM_001003962; NM_001302632; BQ898664
259300,DQ892835; AF454952; AK097126; BG677716; DB260808; AK300512; AK315548; DQ896082; AF181263; AK293429; AK316448; AK026134; AK097228; AK298067; ; AK074701; AK296907; DA094880; NM_014601; BC014445
68349,AK313802; BC000617; DA893277; NM_004551; ; AF067139; AK294167; AL135819; DQ891934; AA477836; AF100743; AK223255; DQ895121
67530,AK311756; NM_006294; BI547559; BU535281; NM_001254752; AK295007; X13585; NM_001199975; M22348; M26700; AK307085; AV747179; BC005230; BC041005; CR542176; CR542196; NR_045639; AI365233; 
13063,; BC008475; BC009602; BC016006; AM393213; DB447825; BC005299; D00265; DQ896279; AK311836; BC009607; BC014359; BC014361; BC068464; BC070156; BC071761; CR542175; BC070346; AL713681; BC009578; BC021994; BC067222; BF446772; DQ893038; AI365318; BC008477; BC009579; BC015130; BC024216; BU597562; AK056360; AM393423; BC009582; BC009587; BC022330; BG677560; BT006946; NM_018947
67300,BC015854; X55878; BC054489; BX473803; AK127134; BX640615; DA248028; XM_005257012; BC051800; ; AB073891; BC036430; D21260; NM_001288653; NM_004859
14828,AA433933; AF188611; AK129617; X87949; AF216292; BC020235; ; AK293604; DQ895368; AJ271729; EU794617; NM_005347; DA549454; DQ892173
66168,U44954; AB097026; BQ682451; AK294127; BC084553; NM_000837; NM_001009184; BC065834; AL157442; BM762447; AK127640; ; BC041788
69116,AB037728; AF055010; AK123857; BC063573; XM_011541114; XM_011541116; XM_017000824; XM_017000827; XM_017000828; AF348492; AK022322; AK024105; AK026543; XM_011541108; XM_011541112; XM_017000822; NM_020765; AA748129; AB007931; AJ505016; AL049972; BC041137; XM_011541109; XM_011541117; XM_011541118; XM_017000830; AK025149; BC096758; XM_011541119; AK022573; AK298314; XM_011541111; XM_011541120; XM_011541121; XM_017000829; AK023826; AK125800; AK302623; BC015865; BC073905; XM_017000826; AK000331; AK001233; AK056218; AK092390; BC018694; XM_011541110; XM_011541115; XM_017000825; ; AK022924; BC007962; XM_011541113; XM_017000823
18716,; AK312227; BC010950; BC010951; Y10179; CD723133; NM_002652; J03460; AB267155; AB267177; AB267179; AB267184; AB267193; AB267196; AB267209; CH236959; X51501; AB267101; AB267104; AB267126; AB267143; AB267145; AB267150; AB267160; AB267165; AB267169; AB267170; AB267185; AB267208; AB267215; CH471198; AB267099; AB267103; AB267113; AB267123; AB267136; AB267158; AB267164; AB267166; AB267172; AB267176; AB267188; AB267190; AB267191; AB267192; AB267195; X51502; AB267097; AB267100; AB267102; AB267105; AB267109; AB267122; AB267125; AB267134; AB267142; AB267146; AB267148; AB267152; AB267168; AB267180; AB267194; AB267213; AB267107; AB267114; AB267120; AB267130; AB267140; AB267175; AB267183; AB267186; AB267198; AB267201; AB267203; AB267205; AB267207; AB267212; AB267216; X51504; AB267110; AB267115; AB267119; AB267121; AB267127; AB267135; AB267147; AB267149; AB267156; AB267159; AB267161; AB267167; AB267174; AB267182; AB267187; AB267189; AB267197; AB267200; AB267202; AB267204; AB267210; AB267211; AB267106; AB267112; AB267129; AB267137; AB267138; AB267144; AB267157; AB267162; AB267181; AB267206; AB267098; AB267111; AB267116; AB267131; AB267132; AB267133; AB267153; AB267154; AB267163; AB267171; AB267173; AB267178; AB267199; AB267214
74143,BC035393; BQ774938; DA993450; NM_015560; NM_130833; NM_130836; AB011139; BC058013; NM_130835; NM_130837; AK022522; CN314824; XR_001740159; NM_130831; NM_130834; AK022107; BC075805; ; BC043443; XM_017006500; XR_001740158; NM_130832; HQ204925; HQ204929; HQ204933; HQ204913; HQ204922; HQ204927; HQ204932; HQ204938; HQ204940; HQ204945; HQ204911; HQ204914; HQ204936; HQ204907; HQ204908; HQ204912; HQ204935; HQ204939
217869,AK074470; AL080102; BC000106; BC015630; BC041083; AK026933; BI459720; AK293712; NM_001969; BX429104; BX537367; EU832284; EU832369; ; AK027240; BC032866; CR456712; NM_183004; BC007728; DB458085; DQ893482; BC107884; BF979642; CR627002; HQ448292; U49436
18212,AF410901; AF508964; AL713745; DA283111; DA449367; XM_005252004; XM_005252006; XM_017014751; XM_017014752; XM_017014760; XM_017014761; AJ420458; AK289904; AL533181; AL833196; BC075804; BX649001; XM_011518718; NM_001007097; NM_001018065; AF400441; AF410898; BC031309; BE148667; S76473; XM_005252001; XM_005252007; XM_017014755; NM_001018064; ; AF410900; AK123824; S76474; U12140; X75958; XM_017014753; XM_017014756; XM_017014757; NM_001291937; AF410899; AK294285; XM_017014758; XM_017014759; BE466753; KC855566; NM_006180; AB209118; AF086101; AK092267; AW235842; BC031835; HY311899; XM_005252003; XM_011518720; XM_017014754; NM_001018066
276770,AY129321; AY129322; CB111036; M23419; AK292615; NM_001143761; AF376057; XM_011523711; XM_011523712; XM_017024301; AY129320; BC107779; DQ892273; XM_005256509; XM_011523710; XM_011523713; BC030160; BC085015; NM_001143760; NM_001143762; AK303306; AY129319; BC001832; BC080196; DQ895474; XM_017024300; NM_001970; ; AF087992; AK222585; BC000751; BG479628
14600,S97393; Z11850; NM_001242461; ; Z11848; AF230800; AF230801; NM_001242406; BM719293; BU625645; Z11801; Z11849; NM_001242399; NM_001242404; Z11802; Z11851; NM_000163; NM_001242400; NM_001242462; NM_001242402; NM_001242460; BC136496; X06562; NM_001242405; Z11853; NM_001242401; NM_001242403
12866,AK312154; BC133654; ; BC100852; CB139775; NM_001865; BC101826; CK821341; BC100854; HE647861; AA978033; BC100853; BC101828; CR542125; X15822; NR_029466; CR407646
27176,AK311743; M36072; NM_000972; BC021052; BC021979; BC071901; BC105290; BX641050; DQ895940; BC073802; X06705; ; BC005128; BC023624; AB056665; AK291123; BC032533; BC071900; BC020989; AK222534; BC023594; DQ892698
104215,XM_005264229; NM_012249; BC056154; AK095329; BC033251; BC065291; BU928962; ; BC013135; BC070485; BC093805; BC101806; EU794657; M31470; XM_011532726; XM_011532728; AF498976; XM_017003716
20918,BC005118; AF100737; AK311862; CR457051; AF083441; CH471152; L26247; BT006645; AJ012375; BC008710
16439,BU173910; D26350; BC172383; DB144849; AK307712; AK310504; XM_017019268; BE439696; BP314401; BX495410; ; AB012610; AI339141; AK307686; BP364657; CA419735; XM_017019266; XR_001748686; AL711179; XM_017019267; XR_001748687; AY429550; XM_017019269; NM_002223
19317,; AB067799; AB067801; AK027309; AK295235; XM_011536259; XM_011536260; XR_001743749; XR_001743750; XR_942633; AB067798; XM_011536258; AK096701; AL050218; BC008190; XM_017011502; XM_017011503; AB067800; AI146598; DQ323998; HQ447847; NM_206853; AF142422; AK308784; AY780788; BC019917; EU832828; NM_001301085; NM_006775; AJ420502; AW022136; GQ129383; XM_011536261; NM_206854; AF272349; AK055085; AW131362; BC012222; XM_017011504; XR_245557; NM_206855
21813,BC040499; BC152840; BI598781; KC792577; M85079; XM_011534043; NM_001024847; AJ786388; CD521609; KC792578; KC792580; XM_011534045; ; KC792579; AI279872; AK304404; AK314102; D28131; DB493906; KU178359; NM_003242; AK300383; AL554950; BM457423; KU178360; XM_017007106; CA437785; KC792576; CB988859
268373,AK290085; BC137057; BX347265; AK290851; BC000689; BC007104; BC073992; CD014106; NM_203430; BC005982; BX408703; ; AB451307; BC003026; BC005320; BC093076; BM806224; BM909285; CR456707; EU794650; NM_203431; BC013915; BC018843; BU786475; D28351; DQ892625; DQ895865; AB451438; AK130101; AK297340; Y00052; NM_001300981; AK026569; AK293003; AK316564; AU100120; BC037419; BC106030; BC137058; NM_021130
110821,AK027256; AK296771; AK298318; X14608; XM_017020615; XM_017020618; XR_001749567; XR_001749574; XR_931615; AF385926; AK315503; DA781564; M26121; S79219; XM_017020605; XM_017020609; XM_017020614; XM_017020616; XR_001749571; XR_001749577; XR_001749572; AF339804; BC000140; CB851764; M13572; S55656; XM_011521093; XR_001749573; NM_000282; ; Z36837; XM_017020617; XR_001749575; XR_001749576; AK225299; XM_017020612; XM_017020613; XR_001749570; AK055982; AK225288; AL122056; XM_017020606; XM_017020610; NM_001178004; XM_005254059; XM_017020607; XM_017020608; XM_017020611; XR_001749568; XR_001749569; NM_001127692
66046,BC009796; BC093071; ; BC017909; BX648034; AW955118; NM_001199957; NM_001199958; AK055159; BC005271; BG776403; HQ448677; AF047181; DA112751; AK313822; CD364869; NM_002492
54401,BF316820; X57346; AK292717; EU832334; BC010352; DB443535; XM_017028040; NM_139323; ; AF064847; AF107406; XM_017028039; BC001359; AA845374; AL834170; AB209759; AB451260; AB451386; EU794580; EU832419; NM_003404
14775,M21304; NM_001329503; AK130160; BC007865; BP213008; DA583406; X13709; NM_000581; NM_001329455; AK225835; KJ534852; NM_001329502; NM_201397; ; BC000742; BP205653; HM005391; X13710; KJ534853; BC070258; DA730294; AW079514; BI906726; Y00433
16852,AB097036; BC001693; AL832117; CU013110; EU363770; J04456; LN607840; NM_002305; AM392658; BT006775; D28452; ; CU013398; DQ895465; AK312161; BC020675; S44881; CR456511; X14829; X15256; DQ892263
14137,AK296043; AK297868; BE384903; XM_017013217; ; AK098682; AK316534; BC003573; BG752446; DC387127; DC387479; L06105; NM_001287747; NM_004462; AK293545; AK311362; AK316351; CR457033; DQ890697; NM_001287742; NM_001287751; AK311246; BI765996; DC314061; DQ893882; NM_001287745; AK057726; BT006704; NM_001287748; NM_001287750; NM_001287756; AK300059; AK300245; AK315993; AK316033; BC029641; DC396859; NM_001287749; AA679352; AK301617; AK316531; BC009251; BC034440; L06070; S76822; X69141; AI679762; AK316182; NM_001287743; NM_001287744
69632,BC063117; ; BC031784; BX647785; XM_011542720; AK294803; XM_017017422; NM_015313; AB002380; NM_001198665; AF180681; BX648515; AL137456; BC152900; XM_006718805; XM_017017420; XM_017017421; AF119898; DC350360; NM_001301084; AK304316
68653,AK093144; AK222657; BC011681; BC015200; AF151809; AK091282; BC007830; DB030637; AK001087; AK312773; AK097015; AY189688; CR456483; CU013321; DQ893124; NM_015380; DQ896401; ; AK124895; AK297770; CU013033
235135,GQ129439; XM_005271400; XM_017017188; XM_017017189; AK292058; BC016153; NM_001331212; NM_138788; XM_011542586; HY117153; XM_011542588; NM_001331211; ; BM762740; GQ129440; NM_001331210; AK098106; AK290283; BU607569
19989,; BC071894; BC071671; BC009599; X52967; XM_006716463; BC006095; BC008850; BC070215; AK225254; BC087837; L16558; X57958; X57959; CR456773; AK225246; AK291119; AK313365; BC071895; NM_000971
20402,AK024726; AK127741; BC070244; BC111396; AK055517; AL831983; AL832352; BC029366; BC156040; BX648629; XM_017022483; XM_017022485; AK226132; AL833301; BC058023; XM_005254592; NM_001284306; AK057410; AK302735; AL832014; ; AF205632; AI658947; AK091929; AK294529; BX649141; XM_017022484; AL832367; AL832455; NM_001284307; NM_022473; BC014922; BC172483; DC403912; XM_005254591
54683,AJ249483; NM_181651; NM_181652; AF242525; BC171733; HQ258129; ; AA187737; BC113725; AF110731; AF112212; AF124993; AF231705; CR457203; FJ224298; NM_012094; AF197952; BC110983; BC143849; XM_005273882; BC113723; BU598032
11637,AB451267; AL557311; BC009405; NM_001319139; AB005622; AK297036; BC026705; AY080900; BQ889289; DN601721; XR_001737035; NM_001199199; ; AK295105; DC422465; U54645; AB005621; BC090040; BX504559; XR_001737036; AK023758; AK291676; AK296863; AK307731; DB206302; HM005633; NM_001319141; NM_013411; AB451394; HY061267; U84371; NM_001319143; NM_001625; NR_134976; AY080899; BC070127; BU625169; U39945; XR_246248; NM_001319140; NM_001319142
20512,L19158; AK293886; NM_001289939; AK057823; ; BC022285; U03504; XM_005248342; NM_004172; AK295032; XM_011514084; AF070609; BC037310; BC054475; BQ019197; DC320625; AK295754; AK312304; AY954110; D26443; NM_001166695; NM_001166696; NM_001289940
224647,AF370387; AF052106; BC013241; BC071885; XR_926300; BC002328; XM_005249298; NM_024294; BE898102; NM_022758; AK025848; AK056964; AI469525; BC010184; BC107732; BC010143; BC075810; ; AK313410
68066,AB209576; AK026060; AK289357; AK294085; BC001398; XM_011524882; AF317711; AL133584; BC009330; AK301139; BC011178; BC096819; BU678976; XM_011524884; ; AF119864; CB960224; AK295478; NM_016016; AF151827; XM_017024737; NM_001143780; NM_001321240; CV573041; XM_011524880; XR_934481; NM_001321241; XM_011524883
19016,AJ563369; AK290581; DQ891108; U63415; NM_015869; AB451486; AJ563370; AL523434; XM_011533843; AB565476; BT007281; HQ692866; U79012; X90563; XM_011533841; NM_138712; AB097931; AK223528; BG323933; BM923992; AJ698135; BQ003677; DQ356894; KU178267; NM_138711; AB107271; AB451337; AB472042; BC006811; BQ925271; KU178268; XM_011533842; XM_011533844; ; BI820841; D83233; AB307692; DQ894289; NM_001330615; NM_005037
66885,XM_017016194; BQ312626; HQ447278; KU177879; BE875638; BC013756; BC032395; DC412570; KU177880; ; BC020931; BC045723; DA964130; AK314241; U12778; AK298638; NM_001330174; AL831821; AW408417; H56072; NM_001609
18674,AK316598; BC006455; BC011574; ; BC068067; AK222658; BC001328; BC015379; EU176545; AB064666; BC011641; D28360; DQ890958; NM_005888; AK074759; BC004345; BC014019; KU178255; KU178256; NM_213612; BC000998; BI458030; AK057575; AK092689; BC051367; NM_002635; BC003504; BX647062; X60036; NM_213611
12499,AY430094; BC020966; NM_001249; BC107878; XR_001750611; AF136572; XM_006720325; XM_006720326; XM_017021814; ; AF039918; XM_017021813; NM_001321986; NM_001321987; AW028387; XM_005268224; XM_017021815; NM_001321984; NM_001330189; AK025209; BC130485; DB017355; XM_017021817; NM_001321988; BC130487; HQ258244; HQ258615; XM_017021816; XR_001750612; NM_001321985
20168,; AK295361; AK297529; AK304100; AK308083; BK001683; BK001684; XM_017017092; NM_001265590; BC148632; XM_017017091; NM_201428; NR_049750; AF059524; AK075412; AK297533; BC011394; BC118550; BC118628; NM_001265589; NM_006054; BC000865; BC100823; BK001681; AB209771; AK094965; AK295758; AY427821; AY750848; BK001685; XM_011544730; BC010556; BC022993; BC100822; BC105982; NM_001265591; AF119297; AK127079; AK222898; AK295534; AK307811; AK309766; BC000634; XM_011544731; NM_201429; AK122727; BC105981; BK001682; NM_201430; NR_049751
56357,; AY826822; BT007145; XM_017022152; XM_017022154; AK022777; AF070531; AK122922; AY826821; XR_001751264; AI086669; AK092168; XM_005254350; XM_017022150; XM_017022151; AY826823; DQ895793; KU178150; XR_001751262; KU178152; XM_006720495; XM_017022155; XM_017022158; XR_001751260; XR_429453; AK315296; BC017202; DQ892577; XM_006720492; XM_017022149; XM_017022156; NM_001159508; NM_002225; KU178151; M34192; XM_017022153; XM_017022157; XR_001751263
14661,AB209406; AF086070; AK094782; DB089525; X07674; NM_001318902; NM_001318905; AK122685; BC040132; DB206804; DB460681; GU727646; M17697; ; AK297441; CD673630; J03248; M20867; M37154; X07769; NM_001318900; NM_005271; AK222818; DB502942; NM_001318901; NM_001318906; AK294685; AK303458; AK297456; AK311722; BC112946; DA554359; NM_001318904
209378,AL833203; CR627109; AK027849; BQ183379; BC050649; BE898209; DA246953; DA833541; DA839345; DB079183; NM_001001851; AK027831; BC069714; BC136439; XM_011519713; NM_030569; AF318347; AY358426; NM_032817; AB075833; AK027547; AL079707; BC142961; XM_011519714; ; AK027375; AK075381; AY238437; BC004282; BC167770
15530,AB209851; BG056875; CD518822; XM_017001120; AA507437; NM_005529; AF479675; BC109204; CA407545; M85289; BC033152; S76436; NM_001291860; CX165450; M64283; XM_017001121; XM_017001122; AA450342; AI131329; AK126516; XM_011541318; ; BE273742; X62515
56551,AF480262; DQ895044; AF276920; CR541896; U78678; XM_006724226; XM_011530111; AK301837; CR541917; DQ894772; NM_012473; AK123361; AK130187; CU013201; XM_005261508; BC013726; BC050610; CR456601; CU013489; DQ891579; 
66961,
14732,; AK172782; AK172799; AL598680; BX647451; DA728196; NM_001244949; AL832464; AL833093; AM392613; DA802170; BC030783; DB197687; DA313962; AB046780; AL833061; BQ694715; XM_005269998; AK025752; NM_020918
66594,BC000462; D55636; DW465790; ; AK312053; AA807820; DQ892191; DQ895387; NM_006830; BC003594
27367,BC012146; BC013674; BC022790; BC033296; BC063662; CU013454; AB062291; AB266619; BC008492; BC014017; ; AK092695; AK297711; BC012786; CU013166; D28415; AL832757; BC002408; BC127794; AY320405; BC004323; BC015767; BC036582; BC088373; L22453; NM_000967; BC006483; BC071666; CR456566; NM_001033853; BC008003; BC013861; BC015032; BU584440; AK315693; BC107711; M90054; X73460
14936,AK223579; AK291672; BC003182; NM_002103; NR_027763; ; U32573; AK300369; BC007688; BP313940; AK302738; AK303712; NM_001161587; J04501; AK294349; BC002617; Z33629; Z33631; Z33625; Z33626; Z33633
233489,AB451308; AF060940; XM_005274329; XM_005274331; XM_005274332; XM_005274335; AK128786; AK297062; AK300275; XM_005274326; XM_005274330; XM_005274336; XM_005274337; XM_017018381; XM_017018387; U45976; XM_005274324; XM_017018382; XM_017018383; ; AK291414; CN310579; XM_005274327; XM_005274340; XM_017018388; AB210017; AF060939; XM_005274323; XM_005274325; XM_005274334; XM_006718701; XM_011545293; NM_001008660; NM_001206947; NM_007166; AY326466; BC064357; CA415536; DC300074; XM_017018384; XM_017018385; XM_017018386; BC048259; EF051633; XM_005274322; XM_005274328; XM_005274333; XM_006718699; BC073961; XM_006718700; NM_001206946
22201,EU176712; NM_003334; AK131341; XM_017029777; AK097343; BI547207; X52897; XM_005272649; XM_017029780; ; BC020261; EU176375; XM_017029779; AF258566; HM005603; NM_153280; BC009900; BC013041; BG703038; X56976; XM_017029778; AK293161; AK296866; M58028; XM_011543954; XM_017029781
67041,AK125115; CR457049; DQ891805; U62961; ; XR_001742081; AK298352; DQ894989; EF095213; XM_017009494; AK315902; BC009001; AK299668; AK312327; BE244429; XR_427658; NM_000436
320939,
228026,AU118504; L42450; NM_002610; ; BX485353; XR_001738775; XR_001738776; XR_427093; AK302321; DQ891300; XM_006712594; XR_922943; XR_922945; AK312700; XM_011511343; XR_001738771; XR_922942; AK304388; BC039158; BQ023252; DC322401; XM_011511345; XM_011511347; XR_427095; XR_922944; DQ234350; DQ894484; DQ896668; XM_006712595; XR_001738772; XR_001738773; XR_001738774; XR_427094; AK056110; NM_001278549; NR_103731; AK294194; DQ893348; XM_011511344; NR_103729
20768,AK303275; U43286; ; BC002381; AK093889; BC016643; NM_012248; DA550938; BG565156; AK092003
