Gene ID,GenBank Nucleotide Accession
70599,AK097375; XM_005246812; XR_923000; AK098455; AK127890; AK298186; AK304238; AL833431; CR749488; XM_011511701; XM_017004782; XR_001738906; XR_001738908; NM_001130445; AK291745; BC028706; BX647967; M61199; NM_001287504; NM_006751; NR_109843; AK093143; BC064499; DB455803; DB460982; XR_001738910; XR_001738913; AK091197; AK298949; BC012947; BM680256; BX648182; DB462183; XR_001738909; XR_001738912; NM_001287503; NM_001287505; ; AB116937; BX647257; XM_005246813; AB067514; BX648888; XM_011511702; XM_011511703; XR_001738911; BC037334; BC052581; DA930567; DB455116; XR_001738905; XR_001738907
109294,; BC148795; BK005160; CR936666; R05648; XM_011517612; NM_025170; AK123390; AK294299; BI457806; AY508997; AY570973; AK023049; AK023631; AK024079; BC036055; BK005161; NM_024870; AJ437636; AY508996; BC068571; BC146369
225791,; BX647730; HQ447262; NM_175907; BC064618; NM_001306093; AK302801; BC010734; BC018081; BC033780; BX361234; BC075853; BC078661; BU682476; AK292880
233870,HQ448224; S75463; X84694; L38995; ; BC010041; NM_003321; XM_017023619; BC001633; CA420396; XM_011545928
246747,AL035419; BC119704; BC119705
12865,BT006924; CR542120; DQ893546; DQ890635; EU176165; NM_001864; ; EU176164; EU176163; AK312091; M83186; DQ893810; BC002757; HE647857
53412,NM_005398; ; AF087874; AK299398; BC012625; AI766011; H14591; BP202053; BX537399; AK313149; AM393091; AK299392; Y18207
99138,AB075479; AK054615; BC009998; BC032106; AK023234; AK094925; BC013279; BC003028; BC008894; CR749695; NM_020151; AF270647; AK291190; BC007894; BC012774; BC014076; NM_139267; ; BC012793; XM_011511499; AL542720; CN394859; AK096666; BC014274
70316,; BI603093; BC058920; EF036490; AK311877; EF036489; XM_011545856; NM_005003; AF087660
73130,AK293308; CA314982; ; BC016365; BC070051; HQ447395; AK312787; BC038511; BX642274; AF151858; AK125882; AY359039; AL080084; BC016556; NM_016040; AI436590; NM_001167830; BC023274; CR936808; NR_030761
73078,; AK289864; AK297354; AK000994; XM_005250717; XM_006716181; AI261792; AK309928; XR_242267; AF054182; AK090763; BC010398; BP311561; DQ892913; AK098616; BQ021474; DQ896162; AK057656; AL050216; BC014079; NM_004279
26922,AK225687; XM_011541553; XM_017001414; XM_017001415; NM_001024732; AL711403; XM_011541545; XM_011541554; XM_017001416; XR_001737210; AK095099; H17678; JF432515; XM_005245885; ; AK226084; XM_005245887; XM_011541539; XM_017001411; XM_017001413; XR_001737211; AF151821; AK300889; XR_946663; BC001419; HY116509; XM_011541540; XM_011541541; XM_011541549; XM_017001412; XR_001737209; NM_016011; AK025830; AK315274; CR456703; XM_011541543; XM_011541546; XM_011541547; XM_011541550
13184,
20893,NM_003670; AA632164; EU446668; AK309173; BC082238; CR456921; ; AK312509; DB144350; BC068292; BI962730; AB004066; AK293205
66734,AF276658; BP212418; DQ895536; BC015810; NM_032514; BT007452; ; BM919877; EL954540; DQ893641; H18312; AL833855; XM_011529085; AM392590; BM740344; XM_011529084; NM_181509; XM_011529083
20480,BC006404; BC006257; BI560251; EU176435; EU176772; NM_001258392; AL136909; XM_005274320; NM_001258394; ; AK023214; BU848809; DC396265; HM005551; NM_001258393; AL834484; NM_030813; AK302006; XM_011545289; AK302069; AK302158
74868,XM_017013104; BC041379; BM679703; DB479586; ; BC032396; AW300050; XM_011516847; BQ433192; HG501645; NM_194291; BC017881; XM_017013105
67054,AK294821; BC010273; BT006988; CN337183; CR749824; DQ890605; NM_006452; AK001163; AK054760; ; BC019255; X53793; CF994644; DB503040; XM_011534366; NM_001079524; AA669362; D28431; DQ893056; DQ896305; NM_001079525; DQ893776; AK308527; BM807012
319263,; AK056952; AK304332; BC010693; BC032670; BX640885; AL833027; BC017677; NM_001286782; AF293366; NM_001286783; BP418683; XM_005251146; AK304196; XM_011517444; XM_017013017; XR_001745466; NM_052937
66495,XM_017004186; NM_001257102; NM_002491; AF047183; BM848639; XM_011511230; BC018183; BU188560; DQ891431; CR456924; AF035839; DQ894606; 
70209,BC016919; NM_001303538; AK297591; AW136519; AK294408; AK298317; AK303635; BC040021; NM_018273; NR_130317; AK291521; ; AK129801; AK297610; AY358161; NM_001303539; DC357566; NM_001303540
26926,AI521711; AK314446; AY795556; NM_145812; AY795557; BC111065; BM807180; AK000775; HM005544; NM_001130847; NM_004208; NR_132647; AF131759; DQ016500; ; AL049703; DB119488; NM_001130846; AF100928; AL049704; CR457379; DQ016496; DQ016498; BC139738; DA624842; NM_145813
26458,AK222859; AF096290; BM980042; BC057770; NM_001159629; AK290262; D88308; ; AK123905; AK223145; NM_003645
224824,DA462214; XR_001743466; XM_011514661; NM_001316313; BC033487; BQ773648; NR_133009; NM_000287; AB051078; ; AK314237; D83703; DA755886; AB051076; AK225704; AB051077; AB208906; BC048331
12867,BC001005; AF067638; X16560; AF067639; BT007098; BC007498
11861,AU076407; DB472672; AW022162; NM_005738; U73960; ; BC003027; BC039123; DB451189; AF493890; BQ948724; NM_212460; BC001111; NM_001037164; NM_001195396; BI828864; BM550177; BU786406; CD049640; AK313233; AW079064
18844,AK055605; AK127254; BC032432; AI472001; BC156129; NM_032242; ; AK126101; XM_011512908; BC017323; X87832; BC042904; XM_011512909; AK054675; AK293425; AK128612; AL136663; BC157020; BQ920360
14609,AK295460; AK309377; M65188; NM_000165; AK312324; DQ893649; DQ895611; AW664595; BP226987; AK297761; AK297764; AK309490; AK223289; AK297402; CR541660; X52947; AK294670; ; BC026329
18213,AK302504; BQ893817; XM_017022243; XM_017022244; XM_017022251; XM_017022253; NM_001012338; NM_001320134; ; AF058390; BM675026; U05012; XM_006720549; XM_006720550; XM_017022245; XM_017022250; AF052184; AK094929; AK309695; AL134171; AY065844; BC128249; BG741347; BT007291; CK903553; DA789502; XR_001751293; AK297160; BI962878; KJ534905; KJ534906; S76476; XM_011521637; XM_017022246; XM_017022252; XR_001751292; NM_002530; AK313646; AL109700; XM_017022240; XM_017022247; XM_017022249; BM887782; CD370531; KJ535052; XM_006720544; XM_006720545; XM_017022248; XM_017022254; AF058389; AF125808; BC013693; CB053605; HY003065; KJ534904; S76475; XM_006720543; XM_006720548; XM_011521638; XM_017022242; NM_001007156; NM_001243101; NM_001320135; AI613045; DQ323597; XM_017022241
232370,BC148258; ; AA864252; AJ277460; AY753302; DA092023; NM_014718; AK299246; AB018269; BC039075; BC111491; BC112283; XM_006719163; BC104767; AK299177; AK316059
17901,AK311942; CR456869; X05451; M20643; ; NM_079420; AA705167; BC005318; DA898482; AK311892; NM_079422
56506,AI817087; HQ447978; ; BC033108; BC057292; BM908035; BT019962; CN371150; XM_011521161; NM_001301224; AI857912; CN371149; XM_006720374; AA731290; BU556614; XR_001751051; XM_005254126; NM_001271888; NM_001271889; AL110098; BC047381; BI523557; NM_006383; BQ681471; AB012955; AK293167; BE042882; BE907622; NR_125435
52637,AF220049; AI025360; BC008474; ; NM_018464; BC007043; DA417986; XM_017016409; AK312017; AY960578; BC005962; BC059168; HQ448690
67442,; AK000303; BC068517; NM_017750; BC011418; AK075261; DA418052; AK225305; AK296522; AL833237; BQ448420; DB001412; EU831668; AY358568; EU831583; XR_939688
56209,; AY463154; NR_136689; AF306697; NM_001324066; AK312912; BC001538; BC012153; NM_016641; AF306698; BC014981; BC025273; AF212862; BQ897064; NM_001324067
23980,AK226006; BP347345; X75252; X85033; AK308056; GQ472218; HM131449; ; AK299414; AK311927; BC008714; S76773; EU668351; EU794643; BC031102; BF978793; AI052513; BC017396; BC018799; D16111; NM_002567
23986,AF153612; AY297537; NM_001166010; NM_206836; AK223003; BQ653836; AK297049; AU100345; BM671011; EU832093; ; BC033841; AK075108; AL136642; EU832094; EU832185; AB209917; AF244138; AK057175; BC008458; BC034702; CR456768; NR_028588; BC002668; BC017474; BC025287; EU832184; HM005573; XM_006714957; NM_006117; AF069301; AF257175; AK222617; BC016781; EU832092; EU832186; XM_017010170
19735,AF493926; BI912389; CR457410; DQ893178; ; AY971351; BT007065; CD700013; L13463; NM_002923; BC007049; BC042755; DQ896478; BC044742; AK313668
52551,BC002989; BC008885; AF408399; AJ223828; BC005165; XM_011528178; ; CR542282; NM_003021; CR533517; AF368279; AJ133129; AL050156; AK293535; AM393459; BC000390; BG423904
67863,BC006508; DQ894331; AK290376; BC006519; BI752999; BM047391; NM_001165418; NM_003562; AF070548; CB155476; CR456834; AA937945; AK313010; BC016294; BC016473; BC017170; NM_001165417; ; DQ891152
64297,DA141861; DC344063; AK295204; AF181862; ; AJ276101; BC034467; XM_006721051; AK294680; BI462652; DQ894006; XM_006721052; AK075119; AK302838; AL137684; DQ890851; AK296754; AK315989; AF202640; FJ529380; NM_001304771; NM_016235
56282,AF105278; NM_002949; CA310089; BC002344; ; DA648796; U25041; BC007497; EF036488; X79865
19177,AJ420455; AK098757; AK223007; GU727627; AK308756; BC017116; CR456721; D38048; AK303460; AK314302; BC000509; AK223356; BT007218; BC008414; U44425; AK056654; ; NM_002799
13171,BC030002; BT007372; X66785; XM_017000468; XR_946560; AK303941; M27093; XM_017000469; AK024946; M19301; XM_005270545; NM_001918; BC016675; J03208; ; AK313191; DA274670; X57677
97998,AK022403; AK225168; BC012040; XM_017013735; AK022490; AK225675; AL136678; AM392576; BC024746; DA622978; AK297822; AK315175; AK023916; AM393333; NM_001283012; ; NM_022783
29812,AF308609; BC136489; XM_011528928; XM_017027980; AA903471; AK295420; DA788570; AK295466; XM_006723838; XM_011528927; XM_017027979; ; AB044943; AK128068; BC144169; XM_011528925; XM_011528926; NM_022477; AK023618; XM_006723837; XM_017027978; AK027665; NM_032013; NR_038370
208715,; AL050004; DB078662; X66435; NM_001324220; BC000297; NM_001324222; NM_001324223; NM_002130; BC083514; NM_001324219; AK095492; AK315593; XM_017009412; BT007302; DB074885; M15802; XM_011514036; BC082234; BJ995153; NM_001330663; L25798; NM_001324224; DA801434; NM_001098272
66771,AK124377; XM_005256799; AK074284; AK127580; AK315083; BC000636; XM_005256800; NM_024052; BC041829; XM_011524008; 
109731,AL133791; GQ129433; M69177; ; CA975968; XM_005272608; AU127841; XM_017029523; XM_017029524; AK294306; DC326844; GQ129432; NM_000898; AK310458; BC022494; AK298942; BM726427; AK312679; S62734
54405,; U54993; AB451304; CR456889; BC000266; BQ680674; X81900; NM_004541; AB451435
22210,BC008470; BC001694; NM_003337; ; AK312012; BC005979; BC008404; BU954901; T88933; DQ893113; BT007071; CR407634; DA523817; DQ896387; M74525; X53251
66148,AY248898; AY512565; BC010910; BC095400; ; JF432554; AF126743; NM_013238; AK311866; AJ270691; CA444534
67636,NM_001001660; AK057730; BC071769; BC100276; XM_005253319; XM_017018850; XM_005253320; ; AK095164; BG771497; HQ447514
15925,; AK302578; NM_001322793; BX648462; CF780766; DA879845; DB204538; AK316407; XM_017016188; NM_001322796; NR_136399; AK312810; BC096336; XM_017016189; XR_945727; NM_001322794; NM_001322797; CK824565; DA643304; XM_017016187; NM_004969; AK093287; BC096337; DB219527; M21188; XM_017016190; NM_001165946; AB209204; BC036188; BC096339; DB445060; BC096338; XR_001747103; NM_001322795
52815,AY092767; NM_153486; BC047902; NM_194436; ; BC040279; BM544922
107734,BC013822; NM_145212; BU533068; DB353963; NM_145213; HQ447742; AK225894; BC000217; BU154006; DA310406; NR_028356; ; AK025547; BC022391; BG532984; NM_016503
217837,BC003622; BC018192; AF279372; BX407816; U51336; XM_017021262; NM_001142593; AA770154; BC007428; BQ434653; DQ894609; NM_014216; ; BX420122; CB997740; DQ891434; NM_001142594; XM_017021263; XM_017021264; AY129028; BC037305; AK293515
381820,; BG680492; BX338800; CX164259; NM_001271592; LN608426; NR_036583
66626,NM_001199056; AL136698; AK302297; BC007604; CR533446; DQ167023; JF432275; AF131218; AK308532; AK311295; NM_001199055; NM_013399; ; AK294257; AK307067; BC002882; AF195661; DA055704; AK292036; AL833853; NM_001199054
20917,BC035149; XM_017007416; AK310527; BC068602; XM_017007415; ; AF058954; AF131748; AK294598; XM_017007419; XR_001740349; XR_001740350; R41924; XM_017007417; NM_001177599; BC019868; AL050226; XM_017007418; XM_017007420; NM_003848; BC007716; BC047024; XR_001740348
NaN,
17991,NM_001185012; AA993683; BM706616; NM_002488; AF077029; BQ054127; AF047185; BC003674; CR457016; ; NR_033697
28030,AK092293; AK023694; NM_001308166; AF309777; ; AK315031; BC049210; KU178817; NM_024996; AF367998; AK000780; AK022724; KU178816; XM_006713795; NM_001308164
18642,AK126020; BC013298; BU683561; Y00698; XM_017019469; NM_001166688; AK312284; BC000534; CR541698; DA560355; J05533; KU178254; M26066; BX537703; NM_001166687; D21862; DA525437; DB081387; KU178252; XM_017019468; NM_001166686; ; AK126229; BC021203; DA761651; XM_005268976; XM_005268978; XM_017019467; DA795106; KU178251; KU178253; S72312; XM_005268977; AK303681; AK308185; BC012799; U24183; XM_011538487; BC007798; D21861; XM_005268974; XM_005268975; XM_005268979; XM_011538488; NM_000289
74781,AF151808; BC021200; NM_001033519; AK315468; BC016912; NM_015610; AK023041; AK124974; BC007596; BI561383; AM392901; AM393618; BC021068; BX537624; XM_006715685; AK024279; AM393628; CR533530; XM_017011952; AI074985; AY691425; NM_016003; ; AL080155; AY691426; NM_001033520; AK125007; BC004116; BC021012; NM_001033518; NM_001278299
23921,NM_020979; BF309652; XM_017011681; BI261466; XM_017011680; ; BF434397; AB000520; CB053166; XM_005276976; XM_005276977; DN995670; XM_005276975; XM_005276979; XM_011515740
66416,AF054178; AF050637; BC003102; ; CR975510; DA189271; NM_005001; BC107892; NR_135539; CD172691; CR456915; CR542266
216805,AK127912; DA461022; DA944035; XM_017024307; XM_011523714; XM_017024308; ; AL831885; KU178888; NM_144606; NM_144997; AF517523; HQ447198; KU178889; XM_011523718; XM_011523719; XM_017024309; AK309336; BC015687; BC015725; CX759825; XM_011523721; XM_017024304; XM_017024306; AK126951; BQ423946; XM_011523716; XM_017024305; XR_001752445
11571,
NaN,
229517,BC008843; NM_014655; HY053859; XM_006711657; NR_104411; AK074912; AK294524; NR_104408; AK309678; XM_011510180; XM_011510181; XM_017002904; NM_001135672; NR_104412; AK075002; AK307968; XM_017002908; NM_001286184; AB007915; AK299747; AK309690; BC039854; XM_017002907; ; XM_017002906; AK293778; BC062796; DC370927; XM_017002905
26379,AP001453; DQ514553; L38487; BC063795; BC093720; BC092470; BC093722; CH471076; HQ692867; X51416
12041,BM679327; CR542093; AF026548; DQ896864; ; BC009872; DQ893687; XM_017022859; AK130145; BC007363; BX427330; NM_001122957; AK294691; NM_001271926; NM_005881
20866,BC021300; ; AK098480; JX014264; NM_001277961; AK057599; HQ317451; NM_001277962; BC019905; CX873095; BI820627; DQ895509; EU176341; NM_003156; AK310510; AK314928; BM127091; U52426
433771,AK094318; CB157536; NM_001204082; NM_001204083; AJ711911; AK096240; DA523181; NR_033757; NR_033758; BC070388; BG687187; BC009927; BM784596; DA793500; NM_001032363; CB852406; ; DB323148
18673,AA709387; BF038604; ; AK312649; BG029858; DC360133; AK223181; AK290766; AK307767; AY577780; BC013401; BI871461; BQ574485; S85655; NM_002634; BC095460; FJ460516; XM_017024762; NM_001281715; AK302258; CX784018; FJ224341; AA357151; BM972128; BP267961; NM_001281496; BT007411; CR541706; AM393620; BE729762; XM_017024763; NM_001281497
114600,
68778,BG773056; BQ893876; NM_001284251; NM_001284253; NM_001284257; NM_031444; AK025242; AK098754; HQ447432; AK296893; BC053529; DA937738; NM_001284252; BU153022; DA033557; AK294972; BC004144; BC070109; DA776135; HY059446; NM_001284255; NR_104286; BC041568; C75357; NM_001284254; ; BC002924; BX346077; AK024723; AK054681; BC015685; XM_005261761; NM_001284256
11732,AK054966; AK315012; AY358503; BU193060; AF274753; AB046801; AK222631; ; NM_054027; AL833238; BC009835; BQ008340; DQ895806; XM_011514067; AK130676; BC014526; DA126651; XM_017009644; AK001799; DQ892588
74287,DQ894079; XM_011532990; AK023403; BU844982; NM_020122; AF131740; ; AF155652; AW466865; AB083199; AL122115; CT004343; XM_017004511; AK311099; BC000178; XM_006712052; AK314761
27402,AA282215; BX648910; DA573433; NM_001135024; U82328; JF432191; AK312463; U79296; AK057123; XM_011520390; AF001437; BC010389; NM_001166158; ; AF052166; AK301384; BI915296; Y13145; NM_003477
66905,AK223054; AK312740; AF051315; AF055574; BC019278; AK225400; AK226088; BC005818; BF222684; BF683925; DB127412; DQ892624; ; AF057140; AK291104; BC001590; BQ063091; BQ276395; BT007235; DB248921; DQ895864; NM_001164194; AK122671; BQ057849; AF051314; AK225045; BC007566; BG339642; HM005427; NM_001164189; NM_005817
104111,AB011083; AK027857; AK075424; BC144119; XM_017003190; AF033861; AK095173; XM_006711925; XM_017003191; XM_017003193; ; BC126235; HQ258684; XM_011532493; XM_017003189; BC020148; BM148122; DA864173; XM_011532494; XM_017003192; XM_011532491; XM_017003188; XM_011532489; XM_017003187; HY136273; XM_011532490; XM_017003186; NM_004036; AK122926; XM_011532492; XM_011532496; NM_001320613
56752,AK302191; AK302654; BC011410; U34252; AK301767; AK302183; X75425; NM_000696; AK312751; BC151140; ; AF172093; AK293520; BC151141; XM_011509294; BC070030; U50203
235169,AK298807; BC002910; AK295428; XM_006718879; BC013902; XM_017018006; AK023987; AK302039; AL136923; DA056004; XM_017018000; XM_017018003; NR_037647; ; AK126067; AK298010; XM_006718881; XM_017018001; NM_017547; AF103801; XM_011542896; AF447877; XM_017018004; NR_037648; AK295267; AM393709; XM_011542895; XM_017018002; XM_017018005
14252,BC017292; XM_017024394; M60922; XM_017024395; BQ019299; CA390100; CR541784; DQ895935; NM_001330170; BC003683; BT019477; CR542265; XM_005257953; ; BT019478; DQ892691; NM_004475; AK225491; XM_005257950; XM_017024396
11958,BC003679; BT006922; D50371; BC105610
18777,XM_017012956; XM_017012957; XM_017012958; AA827237; AK298206; XM_017012960; XR_001745453; NM_001279359; NM_001279360; AF035293; AK313739; BC010397; DQ891527; AF077199; AK307277; DA883059; AA307642; AF052112; AK289400; DQ894717; AF077198; AF081281; AF291053; XM_017012959; NM_001279358; NM_006330; BC008652; DA817192; XM_005251127; XR_001745454; NM_001279357; ; CR457103; DA881616; NM_001279356
407785,BC038664; BG706812; BM764340; AK022503; BE900424; CR456880; BM172493; HQ257915; BC046155; NM_004553; AF044959; BM759028; ; CN285188
72931,NM_001040011; NM_001318089; ; DQ414820; NM_001318092; BC029911; BG541668; CF129530; XM_011518652; AK311408
16332,Y14385; L24444; XM_005273979; ; XM_005273978; XM_011545000; L36818; BG236320; XM_011544999; XM_017017673; BC140853; NM_001567
21906,; BC130430; NM_177998; BC130432; BK000653
69634,BP313488; DA621336; XM_005254030; XM_011521051; ; XR_931611; AW247892; XM_017020403; AF428253; XM_005254031; AK300510; XM_006719915; XR_001749485; NR_104592; AK095506; XM_017020402; NM_206808; BC034360; XM_011521052; XM_017020404
238871,AF536975; BC008390; AF536977; AY245867; BT007398; U02882; AF536976; BC036319; U50159; U50158; AF012073; AF012074; AJ250854; AY245866; AY388960; L20969; L20970; U50157
210582,AY358861; NM_144576; DB271789; AK057014; BC047444; NM_001099337; AK057003; ; BC002435; BC073923; BC026922
12715,; AK129878; BC007462; AK300730; NM_001824; BT006793; DC385783; AJ572902; AK313281; DA896166; M14780; M16440; XM_017026240; DQ890539; DQ893701
66916,AF112200; ; BU565399; CR450354; XM_011528039; AF217091; M33374; DQ895085; NM_004146; BC002595; DQ891899; CB124371
66375,NM_001322282; AF126782; BC007337; AY359031; XM_017021368; NM_016029; NM_001322280; AF151844; AL117420; AW161450; BC000637; NM_001322281; ; AK313285
21856,AK223062; DQ894486; DQ891301; X58234; NM_006351; AK289634; AK309415; AF026030; AF041254; ; BC033628; CR627419
102436,AK308146; BI463427; AK025465; D21851; XM_005265006; ; AK026113; DQ890553; XM_017006042; BC025989; XM_011533554; NM_015340; EU176500
83679,AK023588; AL833273; BC152439; BC152553; CB529851; XM_017002880; XM_017002884; XM_017002888; XM_017002892; XM_017002902; NM_001195261; NM_001198832; AA025132; HQ333476; XM_006711644; XM_011510175; XM_017002885; XM_017002889; XM_017002893; XM_017002895; AK000835; CD364321; DA400204; XM_006711643; XM_006711652; XM_011510172; XM_011510174; XM_011510179; XM_017002882; NM_014644; BU075360; BX647660; CB528730; DA238288; DA816062; XM_006711646; XM_017002877; XM_017002878; XM_017002891; XM_017002894; NM_001002811; AB007923; AL831815; BE536412; BG776644; BI550399; HQ447794; R42452; XM_005277442; XM_017002883; XM_017002886; XM_017002897; XM_017002898; XR_001737551; NM_001002810; AA707296; AB042557; AL598372; AL832024; BC004860; BC025406; BC132717; DA766011; DA860918; XM_005277443; XM_006711648; XM_011510176; XM_017002875; XM_017002896; XM_017002899; XM_017002900; XM_017002901; XM_017002903; NM_001198834; NM_022359; ; AB007946; AK124487; AL080213; BC172441; BG527781; BP286699; XM_005272981; XM_011510173; XM_017002876; XM_017002887; NM_001195260; AW755251; BC078660; BE677898; DA764537; DB187907; XM_006711642; XM_006711650; XM_006711651; XM_017002879; XM_017002881; XM_017002890; NM_001002812
246782,AK290257; AA760883; AF052185; BC032126; AF070584; XM_017025302; XR_001752677; AK294487; XM_017025303; AK296382; AY203943; BC004114; XM_011524065; XM_005256848; AI857387; ; AM393241; NM_145691
71998,XM_011523846; NM_001320871; NM_001320877; BC052233; DQ578438; XM_005256641; XM_017024634; NM_001320870; ; BC101329; XM_017024633; NM_001320872; NM_201520; AK097536; AY498866; BC041597; BC101330; NR_135484; BC105995; BM987725; NR_135483
14467,AF029786; BU753659; AJ001259; AK315648; BC000732; BC030821; CR407612; ; AK125036; DQ892309; DQ895508; NM_001483; AK097049; AM392838; NM_001202469; BT007112; BC001837; CX166452
217707,AK130167; AK303350; XR_001750342; NM_182476; NM_182480; AK222965; AK296040; DQ892635; DQ895873; ; BX248000; BX648434; XM_011536809; AK294370; XR_943465; AL521052; XM_006720156; AF132944; AK307306; AL557147; BX342249; XM_017021351; AK296386; AK303304; BC014483; XM_011536810; XR_943466; AK295517; AK316356; BC014181; XM_011536807; XM_011536808; XM_017021352
15528,BC023518; CN264788; DQ896207; BG188453; CR407688; AK312104; DQ892960; U07550; NM_002157; X75821; 
70296,AB449899; AK001605; AK027457; AK289777; AK295183; BC143010; XM_005252060; NM_001286772; BC136509; AB209565; DC325060; NM_018201; AK307556; BC014898; AK123828; BC140080; BG716911; ; BC132817; BC150311; HQ258408
59022,DQ894770; HY086994; NM_001281298; BC015500; BQ279031; CR541914; HY170122; AB002282; BI833652; DQ891577; NM_001281299; NM_003792; NM_153200; HY029111; BM800379; NM_001281297; ; AA325420; AB002283; BT009863
270166,AJ006267; BC130373; BG717994; AK310614; CA945006; XR_931743; ; XM_011521164; AK292316; AK308133; NM_006660; BC144166; NR_133680; AL136922; BC136487; AJ276967; AJ276972; AJ276975; AJ276976
105501,AK022878; AK024790; XM_005267986; XR_001750499; XR_245712; AK293198; AK298127; ; AK301315; NM_022060; BC024779
14151,BT019958; NM_000140; AI767430; AK299643; BC039841; XM_011525882; NM_001012515; ; AK092416; AK223190; AK292937; BG772545; BT019959; BU734879; AJ709747; BX571744; XM_017025614; D00726; DA990386; XM_011525881
11812,AM392727; BT007142; M20902; X00570; AF050154; BC009698; BC055093; M27359; AK312036; CR456907; FJ525874; CH471126; AY422954; M20843
12632,AL117457; BC025683; NM_021914; AK314157; BC022364; EU832642; AF134802; AL599958; DA298739; ; AF087867; AF134803; BC011444; CB992605; EU832719; NR_028131; XM_011536363; NM_001243645; NR_028130; BC022876; AI754134; DA897112; DB378917; NM_138638
18712,AK309347; DQ022562; M54915; ; M16750; NM_001243186; AK301314; DA434260; M24779; DA489942; BC020224; DA481890; AK301158; NM_002648
18648,AK295991; AK297491; AK312351; BC011678; BC157873; CR541744; AK223096; AK292216; BC073742; CR541659; ; AK296619; AK315910; BC062302; AY007118; BC010038; DA270129; EU794644; NM_002629; NM_001317079; BC000455; BC053356; BC066959; DQ896318; J04173; DQ893065; AK293023; CA307301
22042,BC001188; DA460386; CF994006; DQ892859; NM_001313965; AK309923; BX537966; NM_003234; AK291723; M11507; NM_001128148; AB209254; AK294758; DT219054; NM_001313966; ; CK724857; DQ896108; X01060
19293,AA771973; CR456552; CU013440; X63070; BC096112; BC096114; DA054941; ; AK311832; BC069300; NM_001315532; CU013152; AI262242; NM_002854; AV724364; BC096113; BC096115; DA392417
269823,CD014102; AF329433; AK096114; AK304282; AV655538; BC020908; CD014097; AF320003; CD014095; HQ447597; L48516; ; CD014100; AA860930; BC070374; NM_000940
68133,CN283805; D00723; AV696698; BC009065; BC020922; BG708388; XM_017023137; AI656660; AK311978; XM_017023136; NM_004483; NR_033249; ; AY533031; BC000790; BF798008; CR457072; BT009827; CN283809; M69175
106581,; XM_006720957; XM_011522691; XM_017023760; AK057165; AM393647; BC010521; XM_011522692; XM_017023761; XM_005255623; XM_017023762; XM_017023763; CN262982; AK294581; AK310766; NM_001284497; NR_104317; BC009214; BC013047; BC032112; XM_017023764; XM_017023765; AL136542; AW472870; XM_005255622; NM_032039
108099,BT007127; DA697901; XM_005250006; XM_017012275; AK074675; AW664063; HQ447509; XM_005250002; XM_005250004; XM_006716021; XM_011516282; XM_017012276; XM_017012281; ; AB025580; AF087875; AK307798; AK314646; DA084454; DA123009; XM_017012272; XM_017012274; NM_001304527; AI084919; XM_011516285; XM_011516287; XM_017012278; XM_017012279; NM_001040633; AK092716; XM_017012270; XM_017012271; XM_017012273; AK301123; AK308116; CR933725; DC379218; XM_017012282; NM_016203; AJ249976; BC068598; BM988346; DA151645; XM_011516284; XM_011516286; XM_017012268; XM_017012269; XM_017012280; NM_001304531; NM_024429; AK001887; BC020540; DA187928; XM_011516283; XM_017012277
66477,AJ272056; BC072683; NM_001206427; AK311888; BC007087; BC091507; CN367000; AL110185; ; AI479343; DW446355; NM_001206426; NM_032747; AY740522
22340,BC008818; BM694361; BU730521; DQ892633; U52819; U43369; ; BG031449; DQ895872; U43368; U48801; NM_001243733; DQ895870; NM_003377
66383,AY009127; BM423850; XM_011538100; NM_001301140; NM_001320042; NM_014301; AK057251; AY009128; BC061903; NR_135127; NM_213595; AK297862; BC011906; BP378051; DB095495; ; BQ020993; EU176420; NM_001301141; BI597126; DB493673; AK022758; AK293202; BG621612; BG702203; BM921073; BQ002528; DQ896294; EU329002; XM_011538101; AK000574; BC003522; BU602914; HY269565; U47101
56298,; AI630457; AK225190; XM_011533017; XM_011533022; XM_011533019; XM_011533020; XM_017004686; NM_001330458; NM_001330464; AK308894; AK294711; AK302621; AK303985; XM_011533023; XM_017004688; NM_001330459; NM_001330460; AK026946; NM_001308076; NM_001330461; NM_001330462; NM_022374; AK124434; AK294049; AK316179; XM_017004687; BC053508; DA643528; NM_001330463; BC039050; BX507348; XM_011533018; NM_001135673; NR_024191
71947,DB545285; XM_005257864; XM_011525520; XM_017025444; XM_017025450; D83779; DA317199; XM_017025443; XM_017025449; NM_001321148; AK128508; XM_017025433; XM_017025438; XM_017025439; XM_017025447; AK294526; BC042942; BC045540; XM_011525514; XM_011525515; XM_017025440; XR_001752706; XM_011525519; XM_017025436; XM_017025445; AK094864; AK308160; CN307648; CR936809; DA193442; H06743; XM_017025435; XM_017025437; XM_017025448; ; AK304819; XM_011525516; XM_011525521; XM_017025441; XM_017025442; XM_017025446; NM_014738; AF070545; AK316060; XM_011525517; XM_017025434; NM_001321149
67809,AK092058; NM_001323897; AB000782; AK123282; HQ447480; NM_018145; ; AK123192; BC063844; DA280017; NM_001304802; NM_001323894; NM_001323895; AK001441; BR000691; DA592879; AA772280; AK097286; AK025963; AK090731; AY358793; BC008970; XM_011521755; NM_001323896
